ds,unique_id,y,QLF,ROL,CPV,black_friday,carnaval,confraternizacao_universal,copa_do_mundo,covid,dia_das_maes,dia_de_finados,dia_dos_namorados,dia_dos_pais,dia_do_trabalhador,eleicoes,halloween,independencia_do_brasil,natal,nossa_senhora_aparecida,pascoa,proclamacao_da_republica,sexta_feira_santa,dayofweek,monthofyear
2020-06-25,BB,45315.0,81.0,33986.25,11610.54436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2020-06-26,BB,95917.6,135.0,71938.2,23630.50151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2020-06-27,BB,35303.5,77.0,26477.625,10255.51374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2020-06-28,BB,21561.0,28.0,16170.75,4822.69108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2020-06-29,BB,80391.3,206.0,60293.475,24984.97965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020-06-30,BB,226730.68,333.0,170048.01,63911.70471,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
2020-07-01,BB,91417.77,150.0,68563.3275,25695.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7
2020-07-02,BB,46722.25,114.0,35041.6875,12729.12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7
2020-07-03,BB,64684.14,157.0,48513.105,21205.27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7
2020-07-04,BB,55152.5,103.0,41364.375,16135.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7
2020-07-05,BB,15040.0,21.0,11280.0,4564.7300000000005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7
2020-07-06,BB,66756.32,145.0,50067.24,21099.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2020-07-07,BB,94393.7,194.0,70795.275,30581.93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
2020-07-08,BB,77731.64,152.0,58298.73,21571.46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7
2020-07-09,BB,59088.93,114.0,44316.6975,18019.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2020-07-10,BB,68198.03,172.0,51148.5225,22213.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2020-07-11,BB,68873.7,212.0,51655.275,24530.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2020-07-12,BB,24449.0,43.0,18336.75,4939.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2020-07-13,BB,58097.68,115.0,43573.26,16601.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-07-14,BB,59935.79,127.0,44951.8425,15968.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2020-07-15,BB,89307.08,172.0,66980.31,23588.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2020-07-16,BB,91210.12,155.0,68407.59,22393.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2020-07-17,BB,99571.37,171.0,74678.5275,23877.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2020-07-18,BB,64664.67,107.0,48498.5025,15170.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2020-07-19,BB,35689.42,52.0,26767.065,8335.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2020-07-20,BB,71297.46,139.0,53473.095,18771.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-07-21,BB,93515.15,143.0,70136.3625,20980.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2020-07-22,BB,92521.54,138.0,69391.155,21309.399999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2020-07-23,BB,100899.89,149.0,75674.9175,23201.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2020-07-24,BB,87310.29,159.0,65482.7175,23670.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2020-07-25,BB,88944.1,136.0,66708.075,20693.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2020-07-26,BB,28140.3,37.0,21105.225,4667.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2020-07-27,BB,85839.74,140.0,64379.805,21338.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-07-28,BB,95014.81,186.0,71261.1075,25835.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2020-07-29,BB,121419.02,224.0,91064.265,30389.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2020-07-30,BB,76300.58,154.0,57225.435,18566.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2020-07-31,BB,193427.06,287.0,145070.295,46252.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2020-08-01,BB,64983.4,115.0,48737.55,12276.44519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2020-08-02,BB,16484.0,35.0,12363.0,3921.8924700000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2020-08-03,BB,60603.94,98.0,45452.955,13604.2546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-08-04,BB,76039.08,126.0,57029.31,20655.83982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2020-08-05,BB,71857.44,193.0,53893.08,21994.71487,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
2020-08-06,BB,74434.49,125.0,55825.8675,16661.33937,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8
2020-08-07,BB,69284.17,106.0,51963.1275,13713.78905,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8
2020-08-08,BB,52813.9,96.0,39610.425,9934.4783,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8
2020-08-09,BB,11036.0,22.0,8277.0,1795.17977,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,8
2020-08-10,BB,47634.57,75.0,35725.9275,8818.14824,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
2020-08-11,BB,67939.85,116.0,50954.8875,13251.75909,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
2020-08-12,BB,80527.35,96.0,60395.5125,12802.74052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
2020-08-13,BB,74882.81999999999,128.0,56162.115,12295.53427,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8
2020-08-14,BB,113622.12,187.0,85216.59,20387.3809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2020-08-15,BB,97118.28,119.0,72838.71,15226.94788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2020-08-16,BB,16312.619999999999,30.0,12234.465,2906.7877399999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2020-08-17,BB,52444.28,78.0,39333.21,9707.92313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-08-18,BB,57110.47,104.0,42832.8525,11184.53868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2020-08-19,BB,101443.14,115.0,76082.355,20527.860239999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
2020-08-20,BB,99114.1,148.0,74335.575,15639.24111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2020-08-21,BB,132043.43,200.0,99032.5725,22732.22864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2020-08-22,BB,94451.0,99.0,70838.25,15926.96554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2020-08-23,BB,18683.6,25.0,14012.7,2960.0867200000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2020-08-24,BB,138872.02,197.0,104154.015,25787.06591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-08-25,BB,115512.81,172.0,86634.6075,21214.8329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2020-08-26,BB,103183.87,153.0,77387.9025,19875.92422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
2020-08-27,BB,103350.0,123.0,77512.5,18848.37478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2020-08-28,BB,127826.66,167.0,95869.995,24034.24862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2020-08-29,BB,75377.61,106.0,56533.2075,15050.88659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2020-08-30,BB,28589.4,54.0,21442.05,5317.75136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2020-08-31,BB,150963.43,218.0,113222.5725,30459.63423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-09-01,BB,116998.27,159.0,87748.7025,19514.371039999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2020-09-02,BB,70052.06,99.0,52539.045,12982.51019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2020-09-03,BB,69219.94,92.0,51914.955,13294.21068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2020-09-04,BB,74229.1,124.0,55671.825,13464.69622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2020-09-05,BB,71546.7,106.0,53660.025,12113.35442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
2020-09-06,BB,18798.0,24.0,14098.5,3360.3714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2020-09-07,BB,34771.7,63.0,26078.775,5902.657,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
2020-09-08,BB,133195.3,168.0,99896.475,28177.6072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2020-09-09,BB,110546.25,182.0,82909.6875,22213.93176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2020-09-10,BB,101499.68,144.0,76124.76,18772.87194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2020-09-11,BB,91678.61,159.0,68758.9575,16062.462160000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2020-09-12,BB,162477.18,231.0,121857.885,28230.37157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
2020-09-13,BB,22961.7,31.0,17221.275,3343.66214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2020-09-14,BB,57279.3,100.0,42959.475,10094.45162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-09-15,BB,103149.45,142.0,77362.0875,17204.08615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2020-09-16,BB,93873.6,147.0,70405.2,18923.52308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2020-09-17,BB,126507.35,165.0,94880.5125,20442.71998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2020-09-18,BB,93995.24,120.0,70496.43,20018.69635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2020-09-19,BB,90049.39,119.0,67537.0425,14644.831760000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
2020-09-20,BB,71461.5,66.0,53596.125,11454.18387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2020-09-21,BB,63958.91,97.0,47969.1825,12302.71052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-09-22,BB,95854.67,126.0,71891.0025,18064.0176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2020-09-23,BB,98091.72,144.0,73568.79,17340.67547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2020-09-24,BB,70568.66,109.0,52926.495,12616.8197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2020-09-25,BB,120787.35,160.0,90590.5125,19847.23254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2020-09-26,BB,136088.08,177.0,102066.06,21405.60637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
2020-09-27,BB,27733.7,38.0,20800.275,4852.56046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2020-09-28,BB,84433.17,127.0,63324.8775,15086.28028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-09-29,BB,109986.97,152.0,82490.2275,19999.05708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2020-09-30,BB,244361.97,298.0,183271.4775,40664.43629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2020-10-01,BB,52148.03,70.0,39111.0225,8674.15479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2020-10-02,BB,73016.7,86.0,54762.525,11547.581760000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2020-10-03,BB,73644.0,101.0,55233.0,12243.38979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2020-10-04,BB,27678.14,39.0,20758.605,4524.57135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
2020-10-05,BB,68880.54,111.0,51660.405,11586.85386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-10-06,BB,53105.81,74.0,39829.3575,8852.57354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2020-10-07,BB,42831.08,63.0,32123.31,6952.99753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2020-10-08,BB,73626.16,87.0,55219.62,10549.20504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2020-10-09,BB,141782.79,182.0,106337.0925,23934.22639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2020-10-10,BB,55078.5,77.0,41308.875,8167.08984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2020-10-11,BB,45812.1,59.0,34359.075,7320.64572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
2020-10-12,BB,15540.0,20.0,11655.0,2492.85559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
2020-10-13,BB,58217.8,92.0,43663.35,9733.57185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2020-10-14,BB,89823.64,115.0,67367.73,13416.6985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2020-10-15,BB,66326.89,105.0,49745.1675,11270.88209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2020-10-16,BB,192865.51,220.0,144649.1325,28835.87132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2020-10-17,BB,88531.19,139.0,66398.3925,14064.99607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2020-10-18,BB,74742.0,88.0,56056.5,11937.48424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
2020-10-19,BB,57110.9,65.0,42833.175,8860.34378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-10-20,BB,87436.1,92.0,65577.075,13960.07105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2020-10-21,BB,158066.99,166.0,118550.2425,24402.13733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2020-10-22,BB,122867.14,142.0,92150.355,17399.113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2020-10-23,BB,149882.7,173.0,112412.025,23620.008990000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2020-10-24,BB,88888.81999999999,117.0,66666.615,14551.85671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2020-10-25,BB,58136.48,67.0,43602.36,9160.77382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
2020-10-26,BB,118298.3,139.0,88723.725,17157.02269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-10-27,BB,99013.5,114.0,74260.125,15832.39906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2020-10-28,BB,124930.44,127.0,93697.83,18475.69828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2020-10-29,BB,96119.11,146.0,72089.3325,15612.08394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2020-10-30,BB,125034.55,267.0,93775.9125,23072.73128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10
2020-10-31,BB,179194.39,361.0,134395.7925,34166.54679,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,10
2020-10-31,BB,179194.39,361.0,134395.7925,34166.54679,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,10
2020-11-01,BB,69356.33,135.0,52017.2475,12989.60631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,11
2020-11-02,BB,43010.42,131.0,32257.815,10013.60881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020-11-03,BB,127996.2,477.0,95997.14999999998,31375.826119999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2020-11-04,BB,123538.54,392.0,92653.905,28730.55427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2020-11-05,BB,139362.81,384.0,104522.1075,29347.98475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2020-11-06,BB,143168.8,303.0,107376.6,27414.26788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2020-11-07,BB,119077.7,197.0,89308.275,19275.79291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2020-11-08,BB,37177.61,47.0,27883.2075,5728.92545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2020-11-09,BB,81407.72,119.0,61055.79,14197.27165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020-11-10,BB,93130.09,120.0,69847.5675,17663.43542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2020-11-11,BB,171819.66,208.0,128864.745,25421.27634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2020-11-12,BB,135915.77,175.0,101936.8275,21398.33699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2020-11-13,BB,81769.58,122.0,61327.185,15472.64365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2020-11-14,BB,93844.5,125.0,70383.375,16421.12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2020-11-15,BB,33654.2,60.0,25240.65,6834.7670100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,11
2020-11-16,BB,87934.2,117.0,65950.65,17548.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020-11-17,BB,189485.8,223.0,142114.35,34028.34945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2020-11-18,BB,108754.03,136.0,81565.5225,17689.20954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2020-11-19,BB,79134.89,150.0,59351.167499999996,16115.1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2020-11-20,BB,93943.38,108.0,70457.535,15941.16306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2020-11-21,BB,141647.19,186.0,106235.3925,23333.33176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2020-11-22,BB,15461.9,15.0,11596.425,2262.5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2020-11-23,BB,118024.90000000001,169.0,88518.675,31490.46848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020-11-24,BB,160895.16,266.0,120671.37,48025.04184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2020-11-25,BB,160382.61000000002,272.0,120286.9575,48187.39691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2020-11-26,BB,161919.16,268.0,121439.37,48107.47372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2020-11-27,BB,305603.39,423.0,229202.5425,78482.9461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2020-11-28,BB,191812.2,290.0,143859.15,58923.68741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2020-11-29,BB,79387.4,129.0,59540.549999999996,25653.19329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2020-11-30,BB,248083.58000000002,367.0,186062.685,77940.53038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020-12-01,BB,120381.05,225.0,90285.7875,39233.63813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2020-12-02,BB,114703.88,165.0,86027.91,21546.99327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2020-12-03,BB,97658.72,133.0,73244.04000000001,14724.60703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2020-12-04,BB,71735.7,91.0,53801.775,12483.26833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2020-12-05,BB,94115.67,116.0,70586.7525,17541.49166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
2020-12-06,BB,45058.2,54.0,33793.65,9225.7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
2020-12-07,BB,86724.0,122.0,65043.0,13600.61994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2020-12-08,BB,98873.68,126.0,74155.26,13641.240240000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2020-12-09,BB,151884.02,155.0,113913.015,23813.41744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2020-12-10,BB,148084.91,188.0,111063.6825,23183.49167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2020-12-11,BB,145875.96,182.0,109406.97,23356.75953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2020-12-12,BB,160479.38,215.0,120359.535,26548.12058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
2020-12-13,BB,102092.33,154.0,76569.2475,17232.70158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
2020-12-14,BB,75304.6,91.0,56478.45,11484.09055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2020-12-15,BB,143258.21,151.0,107443.6575,19831.29458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2020-12-16,BB,155908.94,158.0,116931.705,25435.2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2020-12-17,BB,169783.0,212.0,127337.25,25305.66583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2020-12-18,BB,219565.01,239.0,164673.7575,33433.50156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,12
2020-12-19,BB,191004.81,242.0,143253.6075,26163.63676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,12
2020-12-20,BB,124336.04,168.0,93252.03,20246.28686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,12
2020-12-21,BB,221108.88,246.0,165831.66,30162.937130000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
2020-12-22,BB,272971.47,290.0,204728.6025,39467.2095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12
2020-12-23,BB,239836.6,241.0,179877.45,34045.04804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12
2020-12-24,BB,160339.54,208.0,120254.655,23289.94683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12
2020-12-25,BB,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,12
2020-12-26,BB,36949.59,44.0,27712.1925,5142.41313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
2020-12-27,BB,13587.4,11.0,10190.55,2007.46198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
2020-12-28,BB,172755.2,200.0,129566.4,25522.80504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2020-12-29,BB,97298.0,106.0,72973.5,13010.74427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2020-12-30,BB,169458.5,202.0,127093.875,26816.24521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2020-12-31,BB,51489.6,68.0,38617.2,7750.52623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2021-01-01,BB,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2021-01-02,BB,23007.9,24.0,17255.925,3737.5260199999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2021-01-03,BB,5090.0,5.0,3817.5,769.15526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2021-01-04,BB,162536.69,394.0,121902.5175,49083.73512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-05,BB,243506.26,677.0,182629.695,79785.16071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
